Country,Region,Year,GDP_pp
Namibia,Sub-Saharan Africa,1921-01-01,1556.36
Namibia,Sub-Saharan Africa,1926-01-01,1675.68
Namibia,Sub-Saharan Africa,1931-01-01,1804.15
Namibia,Sub-Saharan Africa,1936-01-01,1942.47
Namibia,Sub-Saharan Africa,1941-01-01,2091.39
Namibia,Sub-Saharan Africa,1946-01-01,2251.73
Namibia,Sub-Saharan Africa,1951-01-01,2406.47
Namibia,Sub-Saharan Africa,1956-01-01,2587.28
Namibia,Sub-Saharan Africa,1961-01-01,2852.45
Namibia,Sub-Saharan Africa,1966-01-01,4057.53
Namibia,Sub-Saharan Africa,1971-01-01,3665.84
Namibia,Sub-Saharan Africa,1976-01-01,3748.13
Namibia,Sub-Saharan Africa,1981-01-01,4231.42
Namibia,Sub-Saharan Africa,1986-01-01,3698.87
Namibia,Sub-Saharan Africa,1991-01-01,3568.87
Namibia,Sub-Saharan Africa,1996-01-01,3836.63
Namibia,Sub-Saharan Africa,2001-01-01,4023.14
Namibia,Sub-Saharan Africa,2006-01-01,4783.04
Namibia,Sub-Saharan Africa,2011-01-01,5364.9
Nauru,Australia and Oceania,1901-01-01,745.46
Nauru,Australia and Oceania,1906-01-01,757.64
Nauru,Australia and Oceania,1911-01-01,770.02
Nauru,Australia and Oceania,1916-01-01,865.49
Nauru,Australia and Oceania,1921-01-01,1040.31
Nauru,Australia and Oceania,1926-01-01,1250.45
Nauru,Australia and Oceania,1931-01-01,1503.02
Nauru,Australia and Oceania,1936-01-01,1806.62
Nauru,Australia and Oceania,1941-01-01,2171.55
Nauru,Australia and Oceania,1946-01-01,2610.18
Nauru,Australia and Oceania,1951-01-01,3137.42
Nauru,Australia and Oceania,1956-01-01,3771.15
Nauru,Australia and Oceania,1961-01-01,4532.89
Nauru,Australia and Oceania,1966-01-01,5448.49
Nauru,Australia and Oceania,1971-01-01,6615.43
Nauru,Australia and Oceania,1976-01-01,8518.03
Nauru,Australia and Oceania,1981-01-01,11168.96
Nauru,Australia and Oceania,1986-01-01,13879.23
Nauru,Australia and Oceania,1991-01-01,12134.78
Nauru,Australia and Oceania,1996-01-01,7730.01
Nauru,Australia and Oceania,2001-01-01,6925.43
Nauru,Australia and Oceania,2006-01-01,5513.59
Nauru,Australia and Oceania,2011-01-01,8051.77
Nepal,Asia,1901-01-01,522.42
Nepal,Asia,1906-01-01,541.32
Nepal,Asia,1911-01-01,560.91
Nepal,Asia,1916-01-01,565.15
Nepal,Asia,1921-01-01,558.9
Nepal,Asia,1926-01-01,552.72
Nepal,Asia,1931-01-01,546.6
Nepal,Asia,1936-01-01,540.56
Nepal,Asia,1941-01-01,534.58
Nepal,Asia,1946-01-01,528.66
Nepal,Asia,1951-01-01,533.44
Nepal,Asia,1956-01-01,604.31
Nepal,Asia,1961-01-01,647.14
Nepal,Asia,1966-01-01,699.91
Nepal,Asia,1971-01-01,668.18
Nepal,Asia,1976-01-01,690.36
Nepal,Asia,1981-01-01,655.45
Nepal,Asia,1986-01-01,765.17
Nepal,Asia,1991-01-01,884.4
Nepal,Asia,1996-01-01,995.5
Nepal,Asia,2001-01-01,1085.11
Nepal,Asia,2006-01-01,1077.9
Nepal,Asia,2011-01-01,1229.1
Netherlands,Europe,1901-01-01,3826.9
Netherlands,Europe,1906-01-01,3963.17
Netherlands,Europe,1911-01-01,4188.72
Netherlands,Europe,1916-01-01,4042.31
Netherlands,Europe,1921-01-01,4958.89
Netherlands,Europe,1926-01-01,6000.34
Netherlands,Europe,1931-01-01,6009.03
Netherlands,Europe,1936-01-01,6105.71
Netherlands,Europe,1941-01-01,5449.65
Netherlands,Europe,1946-01-01,5458.49
Netherlands,Europe,1951-01-01,7498.82
Netherlands,Europe,1956-01-01,9494.99
Netherlands,Europe,1961-01-01,10822.2
Netherlands,Europe,1966-01-01,13041.3
Netherlands,Europe,1971-01-01,16602.54
Netherlands,Europe,1976-01-01,18992.14
Netherlands,Europe,1981-01-01,20194.33
Netherlands,Europe,1986-01-01,22007.79
Netherlands,Europe,1991-01-01,25383.24
Netherlands,Europe,1996-01-01,28344.59
Netherlands,Europe,2001-01-01,33482.67
Netherlands,Europe,2006-01-01,35845.49
Netherlands,Europe,2011-01-01,36716.12
New Zealand,Australia and Oceania,1901-01-01,5718.83
New Zealand,Australia and Oceania,1906-01-01,6983.76
New Zealand,Australia and Oceania,1911-01-01,7438.95
New Zealand,Australia and Oceania,1916-01-01,6933.16
New Zealand,Australia and Oceania,1921-01-01,6943.69
New Zealand,Australia and Oceania,1926-01-01,6641.4
New Zealand,Australia and Oceania,1931-01-01,6059.54
New Zealand,Australia and Oceania,1936-01-01,7907.39
New Zealand,Australia and Oceania,1941-01-01,8298.68
New Zealand,Australia and Oceania,1946-01-01,9696.82
New Zealand,Australia and Oceania,1951-01-01,10362.99
New Zealand,Australia and Oceania,1956-01-01,12186.7
New Zealand,Australia and Oceania,1961-01-01,13195.1
New Zealand,Australia and Oceania,1966-01-01,15384.75
New Zealand,Australia and Oceania,1971-01-01,15674.74
New Zealand,Australia and Oceania,1976-01-01,17126.42
New Zealand,Australia and Oceania,1981-01-01,17445.44
New Zealand,Australia and Oceania,1986-01-01,18979.55
New Zealand,Australia and Oceania,1991-01-01,18380.78
New Zealand,Australia and Oceania,1996-01-01,21064.07
New Zealand,Australia and Oceania,2001-01-01,22426.59
New Zealand,Australia and Oceania,2006-01-01,24997.83
New Zealand,Australia and Oceania,2011-01-01,24756.86
Nicaragua,Central America and the Caribbean,1901-01-01,1697.2
Nicaragua,Central America and the Caribbean,1906-01-01,1788.39
Nicaragua,Central America and the Caribbean,1911-01-01,1884.48
Nicaragua,Central America and the Caribbean,1916-01-01,1985.74
Nicaragua,Central America and the Caribbean,1921-01-01,2149.99
Nicaragua,Central America and the Caribbean,1926-01-01,2046.39
Nicaragua,Central America and the Caribbean,1931-01-01,2136.64
Nicaragua,Central America and the Caribbean,1936-01-01,1633.72
Nicaragua,Central America and the Caribbean,1941-01-01,2429.83
Nicaragua,Central America and the Caribbean,1946-01-01,2451.96
Nicaragua,Central America and the Caribbean,1951-01-01,2742.44
Nicaragua,Central America and the Caribbean,1956-01-01,3288.89
Nicaragua,Central America and the Caribbean,1961-01-01,3382.87
Nicaragua,Central America and the Caribbean,1966-01-01,4481.54
Nicaragua,Central America and the Caribbean,1971-01-01,4678.35
Nicaragua,Central America and the Caribbean,1976-01-01,5219.41
Nicaragua,Central America and the Caribbean,1981-01-01,3594.8
Nicaragua,Central America and the Caribbean,1986-01-01,3050.94
Nicaragua,Central America and the Caribbean,1991-01-01,2234.44
Nicaragua,Central America and the Caribbean,1996-01-01,2196.82
Nicaragua,Central America and the Caribbean,2001-01-01,2511.22
Nicaragua,Central America and the Caribbean,2006-01-01,2714.08
Nicaragua,Central America and the Caribbean,2011-01-01,2991.22
Niger,Sub-Saharan Africa,1901-01-01,542.31
Niger,Sub-Saharan Africa,1906-01-01,555.15
Niger,Sub-Saharan Africa,1911-01-01,568.28
Niger,Sub-Saharan Africa,1916-01-01,585.09
Niger,Sub-Saharan Africa,1921-01-01,604.71
Niger,Sub-Saharan Africa,1926-01-01,624.99
Niger,Sub-Saharan Africa,1931-01-01,645.95
Niger,Sub-Saharan Africa,1936-01-01,667.61
Niger,Sub-Saharan Africa,1941-01-01,690.0
Niger,Sub-Saharan Africa,1946-01-01,713.14
Niger,Sub-Saharan Africa,1951-01-01,747.18
Niger,Sub-Saharan Africa,1956-01-01,820.73
Niger,Sub-Saharan Africa,1961-01-01,921.45
Niger,Sub-Saharan Africa,1966-01-01,1072.44
Niger,Sub-Saharan Africa,1971-01-01,1028.97
Niger,Sub-Saharan Africa,1976-01-01,768.89
Niger,Sub-Saharan Africa,1981-01-01,944.67
Niger,Sub-Saharan Africa,1986-01-01,711.64
Niger,Sub-Saharan Africa,1991-01-01,638.96
Niger,Sub-Saharan Africa,1996-01-01,580.29
Niger,Sub-Saharan Africa,2001-01-01,600.62
Niger,Sub-Saharan Africa,2006-01-01,626.27
Niger,Sub-Saharan Africa,2011-01-01,655.09
Nigeria,Sub-Saharan Africa,1901-01-01,841.93
Nigeria,Sub-Saharan Africa,1906-01-01,861.85
Nigeria,Sub-Saharan Africa,1911-01-01,882.25
Nigeria,Sub-Saharan Africa,1916-01-01,897.04
Nigeria,Sub-Saharan Africa,1921-01-01,907.97
Nigeria,Sub-Saharan Africa,1926-01-01,919.03
Nigeria,Sub-Saharan Africa,1931-01-01,930.22
Nigeria,Sub-Saharan Africa,1936-01-01,941.55
Nigeria,Sub-Saharan Africa,1941-01-01,953.03
Nigeria,Sub-Saharan Africa,1946-01-01,964.64
Nigeria,Sub-Saharan Africa,1951-01-01,1026.05
Nigeria,Sub-Saharan Africa,1956-01-01,1082.52
Nigeria,Sub-Saharan Africa,1961-01-01,1115.22
Nigeria,Sub-Saharan Africa,1966-01-01,1231.2
Nigeria,Sub-Saharan Africa,1971-01-01,1679.52
Nigeria,Sub-Saharan Africa,1976-01-01,1971.99
Nigeria,Sub-Saharan Africa,1981-01-01,1641.37
Nigeria,Sub-Saharan Africa,1986-01-01,1434.08
Nigeria,Sub-Saharan Africa,1991-01-01,1621.23
Nigeria,Sub-Saharan Africa,1996-01-01,1619.42
Nigeria,Sub-Saharan Africa,2001-01-01,1629.84
Nigeria,Sub-Saharan Africa,2006-01-01,1955.68
Nigeria,Sub-Saharan Africa,2011-01-01,2400.31
Norway,Europe,1901-01-01,2709.41
Norway,Europe,1906-01-01,2821.5
Norway,Europe,1911-01-01,3273.93
Norway,Europe,1916-01-01,3851.59
Norway,Europe,1921-01-01,3614.78
Norway,Europe,1926-01-01,4316.19
Norway,Europe,1931-01-01,5012.31
Norway,Europe,1936-01-01,6143.85
Norway,Europe,1941-01-01,6321.53
Norway,Europe,1946-01-01,6727.92
Norway,Europe,1951-01-01,8883.72
Norway,Europe,1956-01-01,10399.98
Norway,Europe,1961-01-01,12127.47
Norway,Europe,1966-01-01,14420.77
Norway,Europe,1971-01-01,17044.29
Norway,Europe,1976-01-01,21245.52
Norway,Europe,1981-01-01,25163.57
Norway,Europe,1986-01-01,29947.3
Norway,Europe,1991-01-01,32200.45
Norway,Europe,1996-01-01,38794.59
Norway,Europe,2001-01-01,43887.59
Norway,Europe,2006-01-01,48221.99
Norway,Europe,2011-01-01,46608.41
Oman,"Middle East, North Africa, and Greater Arabia",1901-01-01,1419.05
Oman,"Middle East, North Africa, and Greater Arabia",1906-01-01,1460.85
Oman,"Middle East, North Africa, and Greater Arabia",1911-01-01,1503.87
Oman,"Middle East, North Africa, and Greater Arabia",1916-01-01,1533.83
Oman,"Middle East, North Africa, and Greater Arabia",1921-01-01,1554.72
Oman,"Middle East, North Africa, and Greater Arabia",1926-01-01,1575.9
Oman,"Middle East, North Africa, and Greater Arabia",1931-01-01,1597.36
Oman,"Middle East, North Africa, and Greater Arabia",1936-01-01,1619.12
Oman,"Middle East, North Africa, and Greater Arabia",1941-01-01,1641.17
Oman,"Middle East, North Africa, and Greater Arabia",1946-01-01,1663.53
Oman,"Middle East, North Africa, and Greater Arabia",1951-01-01,1753.06
Oman,"Middle East, North Africa, and Greater Arabia",1956-01-01,2155.84
Oman,"Middle East, North Africa, and Greater Arabia",1961-01-01,2491.42
Oman,"Middle East, North Africa, and Greater Arabia",1966-01-01,2914.0
Oman,"Middle East, North Africa, and Greater Arabia",1971-01-01,10029.3
Oman,"Middle East, North Africa, and Greater Arabia",1976-01-01,12407.01
Oman,"Middle East, North Africa, and Greater Arabia",1981-01-01,12206.78
Oman,"Middle East, North Africa, and Greater Arabia",1986-01-01,17386.29
Oman,"Middle East, North Africa, and Greater Arabia",1991-01-01,17828.04
Oman,"Middle East, North Africa, and Greater Arabia",1996-01-01,19207.86
Oman,"Middle East, North Africa, and Greater Arabia",2001-01-01,19945.39
Oman,"Middle East, North Africa, and Greater Arabia",2006-01-01,21038.56
Oman,"Middle East, North Africa, and Greater Arabia",2011-01-01,25829.16
Pakistan,"Middle East, North Africa, and Greater Arabia",1901-01-01,755.09
Pakistan,"Middle East, North Africa, and Greater Arabia",1906-01-01,816.61
Pakistan,"Middle East, North Africa, and Greater Arabia",1911-01-01,858.07
Pakistan,"Middle East, North Africa, and Greater Arabia",1916-01-01,882.24
Pakistan,"Middle East, North Africa, and Greater Arabia",1921-01-01,844.05
Pakistan,"Middle East, North Africa, and Greater Arabia",1926-01-01,885.64
Pakistan,"Middle East, North Africa, and Greater Arabia",1931-01-01,883.42
Pakistan,"Middle East, North Africa, and Greater Arabia",1936-01-01,865.9
Pakistan,"Middle East, North Africa, and Greater Arabia",1941-01-01,858.01
Pakistan,"Middle East, North Africa, and Greater Arabia",1946-01-01,772.44
Pakistan,"Middle East, North Africa, and Greater Arabia",1951-01-01,698.36
Pakistan,"Middle East, North Africa, and Greater Arabia",1956-01-01,733.8
Pakistan,"Middle East, North Africa, and Greater Arabia",1961-01-01,769.05
Pakistan,"Middle East, North Africa, and Greater Arabia",1966-01-01,932.85
Pakistan,"Middle East, North Africa, and Greater Arabia",1971-01-01,1069.98
Pakistan,"Middle East, North Africa, and Greater Arabia",1976-01-01,1156.11
Pakistan,"Middle East, North Africa, and Greater Arabia",1981-01-01,1387.85
Pakistan,"Middle East, North Africa, and Greater Arabia",1986-01-01,1660.58
Pakistan,"Middle East, North Africa, and Greater Arabia",1991-01-01,1875.26
Pakistan,"Middle East, North Africa, and Greater Arabia",1996-01-01,2081.25
Pakistan,"Middle East, North Africa, and Greater Arabia",2001-01-01,2068.83
Pakistan,"Middle East, North Africa, and Greater Arabia",2006-01-01,2489.06
Pakistan,"Middle East, North Africa, and Greater Arabia",2011-01-01,2639.18
Palau,Australia and Oceania,1901-01-01,1140.11
Palau,Australia and Oceania,1906-01-01,1158.75
Palau,Australia and Oceania,1911-01-01,1177.68
Palau,Australia and Oceania,1916-01-01,1396.9
Palau,Australia and Oceania,1921-01-01,1836.68
Palau,Australia and Oceania,1926-01-01,2414.92
Palau,Australia and Oceania,1931-01-01,3175.2
Palau,Australia and Oceania,1936-01-01,4174.83
Palau,Australia and Oceania,1941-01-01,5489.17
Palau,Australia and Oceania,1946-01-01,7217.3
Palau,Australia and Oceania,1951-01-01,9489.5
Palau,Australia and Oceania,1956-01-01,12477.03
Palau,Australia and Oceania,1961-01-01,16405.12
Palau,Australia and Oceania,1966-01-01,21569.87
Palau,Australia and Oceania,1971-01-01,25883.17
Palau,Australia and Oceania,1976-01-01,37129.99
Palau,Australia and Oceania,1981-01-01,15308.99
Palau,Australia and Oceania,1986-01-01,12919.91
Palau,Australia and Oceania,1991-01-01,15023.48
Palau,Australia and Oceania,1996-01-01,14126.67
Palau,Australia and Oceania,2001-01-01,12706.62
Palau,Australia and Oceania,2006-01-01,13332.04
Palau,Australia and Oceania,2011-01-01,13980.82
Panama,Central America and the Caribbean,1901-01-01,1689.99
Panama,Central America and the Caribbean,1906-01-01,1786.61
Panama,Central America and the Caribbean,1911-01-01,1888.75
Panama,Central America and the Caribbean,1916-01-01,1996.73
Panama,Central America and the Caribbean,1921-01-01,2110.88
Panama,Central America and the Caribbean,1926-01-01,2231.56
Panama,Central America and the Caribbean,1931-01-01,2359.14
Panama,Central America and the Caribbean,1936-01-01,2494.01
Panama,Central America and the Caribbean,1941-01-01,2636.59
Panama,Central America and the Caribbean,1946-01-01,2811.71
Panama,Central America and the Caribbean,1951-01-01,2415.69
Panama,Central America and the Caribbean,1956-01-01,2750.55
Panama,Central America and the Caribbean,1961-01-01,3358.29
Panama,Central America and the Caribbean,1966-01-01,4200.79
Panama,Central America and the Caribbean,1971-01-01,5234.49
Panama,Central America and the Caribbean,1976-01-01,5437.09
Panama,Central America and the Caribbean,1981-01-01,6777.81
Panama,Central America and the Caribbean,1986-01-01,7003.71
Panama,Central America and the Caribbean,1991-01-01,6236.41
Panama,Central America and the Caribbean,1996-01-01,6951.6
Panama,Central America and the Caribbean,2001-01-01,7317.09
Panama,Central America and the Caribbean,2006-01-01,8960.44
Panama,Central America and the Caribbean,2011-01-01,12516.44
Papua New Guinea,Australia and Oceania,1901-01-01,745.46
Papua New Guinea,Australia and Oceania,1906-01-01,757.64
Papua New Guinea,Australia and Oceania,1911-01-01,770.02
Papua New Guinea,Australia and Oceania,1916-01-01,789.24
Papua New Guinea,Australia and Oceania,1921-01-01,813.49
Papua New Guinea,Australia and Oceania,1926-01-01,838.5
Papua New Guinea,Australia and Oceania,1931-01-01,864.26
Papua New Guinea,Australia and Oceania,1936-01-01,890.83
Papua New Guinea,Australia and Oceania,1941-01-01,918.2
Papua New Guinea,Australia and Oceania,1946-01-01,946.42
Papua New Guinea,Australia and Oceania,1951-01-01,983.71
Papua New Guinea,Australia and Oceania,1956-01-01,1057.26
Papua New Guinea,Australia and Oceania,1961-01-01,1168.28
Papua New Guinea,Australia and Oceania,1966-01-01,1484.36
Papua New Guinea,Australia and Oceania,1971-01-01,1839.66
Papua New Guinea,Australia and Oceania,1976-01-01,1814.91
Papua New Guinea,Australia and Oceania,1981-01-01,1761.06
Papua New Guinea,Australia and Oceania,1986-01-01,1739.11
Papua New Guinea,Australia and Oceania,1991-01-01,1695.54
Papua New Guinea,Australia and Oceania,1996-01-01,2206.73
Papua New Guinea,Australia and Oceania,2001-01-01,1773.67
Papua New Guinea,Australia and Oceania,2006-01-01,1745.91
Papua New Guinea,Australia and Oceania,2011-01-01,2247.2
Paraguay,South America,1901-01-01,1535.27
Paraguay,South America,1906-01-01,1633.14
Paraguay,South America,1911-01-01,1737.24
Paraguay,South America,1916-01-01,1847.99
Paraguay,South America,1921-01-01,1965.79
Paraguay,South America,1926-01-01,2091.1
Paraguay,South America,1931-01-01,2224.41
Paraguay,South America,1936-01-01,2366.21
Paraguay,South America,1941-01-01,2256.51
Paraguay,South America,1946-01-01,2352.9
Paraguay,South America,1951-01-01,2038.81
Paraguay,South America,1956-01-01,2006.18
Paraguay,South America,1961-01-01,2058.78
Paraguay,South America,1966-01-01,2219.58
Paraguay,South America,1971-01-01,2465.48
Paraguay,South America,1976-01-01,3000.98
Paraguay,South America,1981-01-01,4534.67
Paraguay,South America,1986-01-01,3943.64
Paraguay,South America,1991-01-01,4244.88
Paraguay,South America,1996-01-01,4254.72
Paraguay,South America,2001-01-01,3885.14
Paraguay,South America,2006-01-01,4007.33
Paraguay,South America,2011-01-01,4611.84
Peru,South America,1901-01-01,1098.3
Peru,South America,1906-01-01,1391.58
Peru,South America,1911-01-01,1495.16
Peru,South America,1916-01-01,1789.86
Peru,South America,1921-01-01,1899.58
Peru,South America,1926-01-01,2523.87
Peru,South America,1931-01-01,2272.66
Peru,South America,1936-01-01,2918.46
Peru,South America,1941-01-01,2841.44
Peru,South America,1946-01-01,3029.7
Peru,South America,1951-01-01,3665.31
Peru,South America,1956-01-01,4157.3
Peru,South America,1961-01-01,4747.91
Peru,South America,1966-01-01,5724.34
Peru,South America,1971-01-01,5916.94
Peru,South America,1976-01-01,6453.03
Peru,South America,1981-01-01,6561.48
Peru,South America,1986-01-01,5987.6
Peru,South America,1991-01-01,4581.33
Peru,South America,1996-01-01,5474.06
Peru,South America,2001-01-01,5714.9
Peru,South America,2006-01-01,6860.37
Peru,South America,2011-01-01,8864.58
Philippines,Asia,1901-01-01,720.43
Philippines,Asia,1906-01-01,775.46
Philippines,Asia,1911-01-01,979.62
Philippines,Asia,1916-01-01,1076.52
Philippines,Asia,1921-01-01,1326.03
Philippines,Asia,1926-01-01,1463.7
Philippines,Asia,1931-01-01,1460.0
Philippines,Asia,1936-01-01,1463.72
Philippines,Asia,1941-01-01,1404.63
Philippines,Asia,1946-01-01,693.54
Philippines,Asia,1951-01-01,1235.02
Philippines,Asia,1956-01-01,1513.28
Philippines,Asia,1961-01-01,1623.38
Philippines,Asia,1966-01-01,1775.28
Philippines,Asia,1971-01-01,1940.38
Philippines,Asia,1976-01-01,2310.26
Philippines,Asia,1981-01-01,2573.77
Philippines,Asia,1986-01-01,2148.12
Philippines,Asia,1991-01-01,2319.94
Philippines,Asia,1996-01-01,2464.68
Philippines,Asia,2001-01-01,2591.32
Philippines,Asia,2006-01-01,3025.05
Philippines,Asia,2011-01-01,3508.34
Poland,Europe,1901-01-01,2478.36
Poland,Europe,1906-01-01,2599.62
Poland,Europe,1911-01-01,2726.76
Poland,Europe,1916-01-01,2883.73
Poland,Europe,1921-01-01,3066.68
Poland,Europe,1926-01-01,3261.24
Poland,Europe,1931-01-01,2914.14
Poland,Europe,1936-01-01,2596.46
Poland,Europe,1941-01-01,2892.29
Poland,Europe,1946-01-01,2706.91
Poland,Europe,1951-01-01,4011.8
Poland,Europe,1956-01-01,4576.69
Poland,Europe,1961-01-01,5475.68
Poland,Europe,1966-01-01,6378.94
Poland,Europe,1971-01-01,7522.54
Poland,Europe,1976-01-01,9421.88
Poland,Europe,1981-01-01,8606.55
Poland,Europe,1986-01-01,9263.85
Poland,Europe,1991-01-01,7572.21
Poland,Europe,1996-01-01,9518.9
Poland,Europe,2001-01-01,11825.87
Poland,Europe,2006-01-01,14424.6
Poland,Europe,2011-01-01,17660.39
Portugal,Europe,1901-01-01,1801.95
Portugal,Europe,1906-01-01,1746.93
Portugal,Europe,1911-01-01,1762.62
Portugal,Europe,1916-01-01,1751.32
Portugal,Europe,1921-01-01,1831.16
Portugal,Europe,1926-01-01,2014.55
Portugal,Europe,1931-01-01,2315.53
Portugal,Europe,1936-01-01,2161.78
Portugal,Europe,1941-01-01,2479.98
Portugal,Europe,1946-01-01,2736.83
Portugal,Europe,1951-01-01,3077.24
Portugal,Europe,1956-01-01,3639.99
Portugal,Europe,1961-01-01,4428.04
Portugal,Europe,1966-01-01,5911.27
Portugal,Europe,1971-01-01,8334.25
Portugal,Europe,1976-01-01,9673.53
Portugal,Europe,1981-01-01,11519.39
Portugal,Europe,1986-01-01,12266.89
Portugal,Europe,1991-01-01,16046.61
Portugal,Europe,1996-01-01,17027.45
Portugal,Europe,2001-01-01,19904.87
Portugal,Europe,2006-01-01,20218.29
Portugal,Europe,2011-01-01,20158.99
Qatar,"Middle East, North Africa, and Greater Arabia",1901-01-01,946.03
Qatar,"Middle East, North Africa, and Greater Arabia",1906-01-01,973.9
Qatar,"Middle East, North Africa, and Greater Arabia",1911-01-01,1002.58
Qatar,"Middle East, North Africa, and Greater Arabia",1916-01-01,1032.11
Qatar,"Middle East, North Africa, and Greater Arabia",1921-01-01,1062.5
Qatar,"Middle East, North Africa, and Greater Arabia",1926-01-01,1093.8
Qatar,"Middle East, North Africa, and Greater Arabia",1931-01-01,1126.01
Qatar,"Middle East, North Africa, and Greater Arabia",1936-01-01,1159.17
Qatar,"Middle East, North Africa, and Greater Arabia",1941-01-01,1548.64
Qatar,"Middle East, North Africa, and Greater Arabia",1946-01-01,3058.78
Qatar,"Middle East, North Africa, and Greater Arabia",1951-01-01,6041.51
Qatar,"Middle East, North Africa, and Greater Arabia",1956-01-01,11932.81
Qatar,"Middle East, North Africa, and Greater Arabia",1961-01-01,23568.95
